Year,squirrel_id,taglft,tagrt,gr,locx,locy,reflo,sq_fate,2nd?,Confirmed present,OBS 1,Date 1,Date 2,CA1,CA2,Width,Length,No_Quad,Quad_area,Q1A_old,Q1A_new,Q1B_old,Q1B_new,Q2A_old,Q2A_new,Q2B_old,Q2B_new,Q3A_old,Q3A_new,Q3B_old,Q3B_new,Q4A_old,Q4A_new,Q4B_old,Q4B_new,total_old,total_new,
2020,24710,M5642,M5643,KL,E.0,15,E15,,,N,MDM ,7-Sep,19-Sep,1,1,250,340,8,0.9,0,2,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,8,
2020,24983,M7482,M7483,KL,-1.5,8.5,-1.8.,,,Y (trapped),AAH,7-Sep,12-Sep,4,3,460,480,8,0.9,6,46,8,0,1,34,6,0,4,25,0,0,0,0,2,33,27,138,
2020,24372,M6108,M6109,KL,A.5,14.5,A.14.,,,Y (trapped),AAH,4-Oct,,1,,230,270,8,0.9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,
2020,,M7868,M7869,KL,I.5,16,I.16,,,Y (trapped),AAH,4-Oct,,1,,340,480,8,0.9,1,0,0,0,1,0,8,0,0,0,0,0,3,0,0,0,13,0,
2020,,M2439,M6100,JO,P.0,18,P18,,,Y (trapped),MBB,14-Sep,,3,,600,580,8,0.9,8,0,7,0,2,0,41,0,19,0,2,0,6,0,101,3,186,3,
2020,22290,M3686,M3687,JO,S.8,13,T13,,,N,,14-Sep,,1,,380,500,8,0.9,1,0,0,0,0,6,0,0,1,1,3,0,0,0,2,0,7,7,
2020,23842,F9560,M4249,JO,H.8,5.1,I5,1,,Y (trapped),AAH,13-Sep,,5,,510,560,8,0.9,4,1,62,1,0,106,112,137,7,17,5,18,30,0,0,0,220,280,
2020,24824,F9723,F9724,JO,L.0,16.5,L16.,1,,Y (trapped),MBB,14-Sep,,2,,340,430,8,0.9,2,2,1,0,0,51,1,0,0,7,0,0,0,0,0,0,4,60,
2020,22803,M2299,M2300,JO,J.5,14.5,J.14. (J.15.),1,,Y (trapped),MBB,13-Sep,,4,,730,760,8,0.9,7,3,0,0,28,39,12,1,23,0,1,0,54,0,0,0,125,43,
2020,24356,F9843,F9844,JO,O.0,12,O12,1,,Y (trapped),AAH,14-Sep,,3,,490,520,8,0.9,7,0,5,0,2,0,0,1,0,0,5,0,0,22,0,0,19,23,
2020,24357,F9841,F9842,JO,P.2,11.3,P.11.,1,,Y (trapped),AAH,14-Sep,,5,,580,680,8,0.9,16,0,0,36,12,104,5,0,0,0,31,0,28,75,2,0,94,215,
2020,24360,F9845,M4248,JO,K.0,10.4,K10.,1,,Y (trapped),MBB,13-Sep,,3,,530,560,8,0.9,36,10,3,5,3,4,4,4,6,87,3,67,35,0,13,0,103,177,
2020,24522,H3467,F5048,JO,I.0,11.5,I11.,1,,Y (trapped),MBB,13-Sep,,4,,450,560,8,0.9,1,0,0,0,0,0,2,33,0,138,0,0,3,0,0,0,6,171,
2020,24383,M6318,M6838,JO,E.2,1.4,E1.,1,,Y (trapped),AAH,13-Sep,,4,,530,560,8,0.9,39,39,2,43,1,24,58,0,24,15,6,46,1,0,0,0,131,167,
2020,24729,M6624,M6625,JO,I.0,1,I1,1,,Y (trapped),SEL,13-Sep,,3,,520,540,8,0.9,0,4,1,0,1,7,0,0,3,1,0,0,2,73,3,0,10,85,
2020,24525,M5424,H3457,JO,K.5,7.5,K.7.,1,,Y (trapped),MBB,13-Sep,,4,,390,530,8,0.9,2,34,0,53,4,114,0,16,0,69,1,2,0,0,0,108,7,396,
2020,24753,F9738,F9739,JO,L.2,17.8,L18,1,,Y (trapped),MBB,13-Sep,,3,,640,650,8,0.9,1,18,0,14,1,27,0,0,26,0,0,0,2,2,2,0,32,61,
2020,23805,F9553,F9554,JO,S.0,1.4,S1.,1,,Y (trapped),AAH,14-Sep,,4,,540,760,8,0.9,12,21,20,0,0,0,17,0,6,0,0,0,58,0,102,0,215,21,
2020,24819,M6832,M6833,JO,0,1.4,01,1,,Y (trapped),AAH,13-Sep,,3,,460,670,8,0.9,6,4,33,0,0,0,0,0,0,0,2,0,0,0,0,0,41,4,
2020,24769,M5834,M5835,JO,D.1,3,D3,1,,Y (trapped),AAH,13-Sep,,4,,400,500,8,0.9,9,52,3,35,5,77,31,3,1,0,0,1,2,1,45,23,96,192,
2020,24854,M4246,M4247,JO,J.0,17.7,J17.,1,,Y (trapped),AAH,13-Sep,,3,,590,890,8,0.9,19,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,25,0,
2020,24692,M6981,M6982,JO,0,3,03,1,,Y (trapped),AAH,13-Sep,,1,,390,570,8,0.9,6,1,6,0,0,0,2,0,3,0,4,33,0,7,0,0,21,41,
2020,24385,M6322,M6323,JO,D.9,5,E5,1,,Y (trapped),SEL,13-Sep,,4,,490,670,8,0.9,9,64,19,77,0,0,1,19,1,1,10,14,0,1,0,14,40,190,
2020,24873,M5017,M4242,JO,J.4,12.4,J.12.,1,,Y (trapped),MBB,13-Sep,,4,,530,840,8,0.9,1,0,5,33,2,0,1,0,1,1,0,3,1,0,0,0,11,37,
2020,24880,M5843 ,M4270,JO,D.1,16.7,D17,1,,Y (trapped),MBB,14-Sep,,3,,370,760,8,0.9,27,0,0,0,0,0,0,0,25,1,4,0,0,0,0,9,56,10,
2020,24785,M5841 ,A7240,JO,P.9,9,Q9,1,,Y (trapped),SEL,14-Sep,,4,,560,640,8,0.9,2,0,2,0,0,0,0,3,0,0,1,0,3,0,0,0,8,3,
2020,24894,M2792,M1861,JO,N.5,7,N.7,1,,Y (trapped),SEL,14-Sep,,4,,420,730,8,0.9,16,86,111,4,27,0,95,0,46,0,55,39,88,41,19,0,457,170,
2020,24262,M5395,M4241,JO,M.5,6.5,M.6.,1,,Y (trapped),SEL,14-Sep,,3,,560,640,8,0.9,8,3,12,0,5,2,0,0,4,0,0,0,2,0,268,0,299,5,
2020,24380,M6316,M6317,JO,F.3,3.2,F3,1,,Y (trapped),SEL,13-Sep,,2,,350,540,8,0.9,0,29,39,0,15,0,2,21,27,0,46,0,75,0,0,0,204,50,
2020,24690,M6977,M6978,JO,A.3,5,A.5,1,,Y (trapped),AAH,13-Sep,,3,,560,530,8,0.9,4,14,26,1,14,1,50,0,5,0,5,18,11,37,0,2,115,73,
2020,24914,S0955,M5844 ,JO,C.3,2,C.2,1,,Y (trapped),SEL,13-Sep,,4,,670,620,8,0.9,6,0,7,0,0,0,1,1,20,0,48,0,0,0,0,0,82,1,
2020,24988,-,M4266,JO,G.0,10,G10,1,,Y (trapped),SEL,13-Sep,,2,,300,580,8,0.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,
2020,24822,M6839,M6840,JO,A.4,13,A.13,1,,Y (trapped),SEL,14-Sep,,4,,480,270,8,0.9,17,16,1,3,10,3,8,12,0,0,2,0,0,0,14,4,52,38,
2020,24957,M7397,M7398,JO,F.0,16.5,F16.,1,,Y (trapped),MBB,13-Sep,,2,,530,580,8,0.9,6,93,2,0,0,0,2,0,2,0,1,0,1,0,0,0,14,93,
2020,25005,M4256,-,JO,P.7,5.8,P.5.,1,,Y (trapped),SEL,14-Sep,,4,,440,540,8,0.9,0,6,0,0,2,0,2,0,0,10,11,55,11,0,23,13,49,84,
2020,24826,F9735,F9742,JO,R.3,18,R18,1,,Y (trapped),AAH,14-Sep,,4,,440,580,8,0.9,6,0,2,0,9,0,0,16,6,13,6,0,1,3,69,0,99,32,
2020,25032,M4252,M4253,JO,R.0,13,R13,,,N,SEL,14-Sep,,2,,350,380,8,0.9,4,0,23,0,0,0,0,0,83,4,0,24,5,26,0,36,115,90,
2020,20601,M0470,H4947,JO,I.5,16.5,I.16.,,,N,,13-Sep,,1,,650,350,8,0.9,2,0,0,0,1,0,0,0,2,6,0,0,0,0,0,0,5,6,
2020,25035,M4237,M4238,JO,N.5,19.5,N.19.,,,N,,14-Sep,,1,,410,430,8,0.9,2,0,0,0,1,0,0,0,0,0,1,0,3,0,5,0,12,0,
2020,25054,M4235,M4236,JO,K.0,3,K3,,,Y (trapped),SEL,13-Sep,,2,,280,390,8,0.9,0,34,3,0,0,0,0,0,0,0,2,1,1,25,1,1,7,61,
2020,25055,M4233,M4234,JO,M.4,4,M.4,,,Y (trapped),SEL,14-Sep,,4,,410,420,8,0.9,3,15,8,1,1,23,0,26,23,0,10,0,0,10,2,74,47,149,
2020,24731,M6619,M6621,JO,G.5,1,G.1,,,Y (trapped),AAH,13-Sep,,4,,560,530,8,0.9,36,0,77,0,1,0,5,2,42,0,48,0,94,98,6,5,309,105,
2020,25057,M4228,M4229,JO,F.0,16,F16,1,,Y (trapped),SEL,13-Sep,,2,,230,670,8,0.9,0,5,4,0,4,0,0,0,2,0,0,0,0,0,0,0,10,5,
2020,23950,M2614,M2615,JO,N.1,16.6,N16.,1,,Y (trapped),MBB,14-Sep,,4,,430,620,8,0.9,0,94,93,0,1,56,0,0,21,6,2,9,0,0,0,1,117,166,
2020,25097,M7390,M7391,JO,T.5,9,T.9,1,,Y (trapped),SEL,14-Sep,,1,,430,510,8,0.9,0,0,0,1,0,0,0,0,17,0,2,0,6,0,0,0,25,1,
2020,,M5845,M5847,JO,L.0,13.5,L13.,,,Y (trapped),SEL,13-Sep,,2,,570,390,8,0.9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
2020,25052,M6997,M6998,JO,H.5,17,H.17,1,,Y (trapped),SEL,13-Sep,,2,,420,760,8,0.9,3,0,0,0,0,0,1,0,3,38,11,0,3,1,2,0,23,39,
2020,25145,M7894,M7895,JO,H.5,15,H.15,1,,Y (trapped),SEL,13-Sep,,4,,370,460,8,0.9,51,0,6,0,0,50,0,0,0,43,0,75,0,0,0,0,57,168,
2020,21015,M0517,M0518,JO,A.0,10.5,A10.,1,,Y (trapped),SEL,14-Sep,,1,,240,380,8,0.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,
2020,25140,M7846,M7847,JO,Q.0,10,Q10,1,,Y (trapped),AAH,14-Sep,,4,,420,500,8,0.9,0,95,0,0,0,31,1,21,0,0,0,0,43,13,2,106,46,266,
2020,25137,M7872,M7873,JO,E.0,14,E14,,,N,,14-Sep,,2,,260,490,8,0.9,3,0,0,0,1,13,0,0,0,0,0,0,0,1,0,0,4,14,
2020,24927,M6721, - ,JO,L.0,12.5,L.12.,1,,Y (trapped),MBB,13-Sep,,1,,420,310,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
2020,24897,M6776,M6777,JO,K.5,8.5,K.8.,1,,Y (trapped),MBB,13-Sep,,3,,420,410,8,0.9,8,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,2,
2020,24896,M6780,M6781,JO,K.5,6.5,K.6.,1,,Y (trapped),MBB,13-Sep,,3,,600,470,8,0.9,0,0,0,0,6,105,0,12,0,51,4,59,5,182,26,99,41,508,
2020,25164,M7058,M7066,JO,T.0,8,T8,1,,Y (trapped),SEL,14-Sep,,2,,470,740,8,0.9,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,5,1,
2020,25075,M4232,M4251,JO,N.0,16.2,N16,1,,Y (trapped),MBB,14-Sep,,1,,160,360,8,0.9,0,0,0,3,0,1,0,1,0,0,0,2,0,0,1,0,1,7,
2020,24984,M6751,M6752,JO,N.5,14,N.14,,,N,,30-Sep,,1,,310,350,8,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
2020,24855,M4244,M4245,JO,G.4,11.4,G.11.,1,,Y (trapped),SEL,13-Sep,,3,,370,570,8,0.9,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,18,
2020,25165,M7835,M7836,JO,H.0,12.5,H12.,,,N,,30-Sep,,1,,280,310,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,,M6765,M6766,JO,D.5,14,D.14,,,Y (trapped),,30-Sep,,2,,360,410,8,0.9,2,2,1,44,0,18,0,0,0,136,0,0,0,0,0,0,3,200,
2020,24831,M5836,M5837,BT,G.0,3,G3,1,,Y (trapped),MDM,15-Sep,,2,,470,610,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,
2020,24704,F9747,F9728,BT,I.0,7.5,I7,1,,Y (trapped),MDM,15-Sep,,3,,460,650,8,0.9,0,0,0,2,10,0,0,0,11,0,0,0,4,0,5,0,30,2,
2020,22028,M6338,F9736,BT,B.5,4,B.4,1,,Y (trapped),MDM,15-Sep,,2,,240,360,8,0.9,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,3,
2020,24881,F1651,F1652,BT,C.5,1,C.1,1,,Y (trapped),AAH,15-Sep,,4,,540,570,8,0.9,7,0,5,28,0,1,20,0,3,0,6,0,0,1,0,0,41,30,
2020,24995,M7364 ,-,BT,D.0,2,D2,1?,,?,MDM,15-Sep,,3,,300,310,8,0.9,10,17,0,21,0,0,3,43,2,52,15,0,15,124,45,0,90,257,
2020,25033,M7304,M7305,BT,0.5,2,0.2,1,,Y (trapped),MDM,15-Sep,,3,,310,530,8,0.9,0,29,0,59,19,4,58,0,128,0,173,0,1,0,35,0,414,92,
2020,25113,M6795,M6796,BT,J.5,1,J.1,18?,,Y (trapped),MDM,15-Sep,,2,,570,500,8,0.9,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,4,5,4,
2020,25102,M7308,M7309,BT,J.0,3,J3,,,Y (trapped),MDM,15-Sep,,3,,610,650,8,0.9,0,0,1,0,72,0,3,3,28,0,21,0,0,24,0,0,125,27,
2020,25101,M7306,M7307,BT,I.5,8,I.8,1,,Y (trapped),MDM,15-Sep,,3,,380,590,8,0.9,4,0,2,12,2,4,1,0,0,0,2,0,0,0,0,10,11,26,
2020,25148,M7277,M7272,BT,B.0,1.5,B1.,1,,Y (trapped),MDM,15-Sep,,4,,530,580,8,0.9,1,0,2,0,1,0,1,16,0,78,0,2,0,0,0,0,5,96,
2020,25147,M7295,M7270,BT,B.5,3,B.3,1,,Y (trapped),MDM,15-Sep,,4,,320,350,8,0.9,0,42,1,10,0,7,0,0,0,0,1,3,0,0,0,0,2,62,
2020,24842,M6848,M6849,BT,G.0,5.5,G5.,1,,Y (trapped),MDM,15-Sep,,5,,330,440,8,0.9,26,21,1,122,12,0,0,0,2,78,0,27,0,0,0,0,41,248,
2020,24882,M7371,M7372,BT,K.0,5,K5,1,,Y (trapped),SEL,15-Sep,,1,,410,670,8,0.9,2,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,6,1,
2020,24853,M7374,M7375,BT,O.5,3,O.3,1,,Y (trapped),MDM,15-Sep,,3,,370,740,8,0.9,1,0,0,0,13,11,0,0,9,0,0,0,0,0,0,14,23,25,
2020,25024,M7302,M7303,BT,K.0,6.5,K6.,1,,Y (trapped),MDM,15-Sep,,3,,540,500,8,0.9,3,53,0,49,0,3,1,1,0,2,0,0,0,0,3,25,7,133,
2020,25044,M7841 ,M7923,BT,E.0,3.5,E3.,1,,Y (trapped),MDM,15-Sep,,2,,300,580,8,0.9,0,0,4,0,0,0,4,25,0,1,0,0,0,0,0,0,8,26,
2020,25042,M7920,M7921,BT,E.5,0,E.0,1,,Y (trapped),MDM,15-Sep,,1,,310,310,8,0.9,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,
2020,25160,M7833,M7834,BT,K.5,8,K.8,1,,Y (trapped),MDM,15-Sep,,2,,450,680,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,1,82,
2020,25162,M6608,M6686,BT,R.0,2.5,R2.,1,,Y (trapped),MDM,15-Sep,,2,,370,600,8,0.9,41,1,0,0,77,18,58,0,26,0,1,0,62,0,24,1,289,20,
2020,25163,M6691,M6603,BT,M.0,5.5,M5.,1,,Y (trapped),MDM,15-Sep,,4,,440,470,8,0.9,1,58,11,0,0,9,0,0,5,0,1,0,102,0,9,86,129,153,
2020,25144,M7279,M7280,BT,I.5,5,I.5,,,Y (trapped),SEL,15-Sep,,2,,450,470,8,0.9,1,0,1,1,0,0,4,46,2,0,0,0,0,0,1,3,9,50,
2018,23792,M5957,M5958,KL,-7.4,13.4,-713,18,N,N,,16-Sep,18-Sep,1,1,390,660,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,23793,M5953,M5954,KL,-6.4,12.4,-612,18,N,Y,,16-Sep,18-Sep,1,1,610,770,8,0.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
2018,20537,H4135,H4134,KL,-5.9,11.3,-611,1,N,Y,,16-Sep,18-Sep,1,1,540,860,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,20914,M0070,M0071,KL,-6.2,10.9,-610,1,N,Y,,16-Sep,18-Sep,1,1,600,600,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,22781,M4669,M4694,KL,-5.1,15.4,-515,1,N,Y,,16-Sep,18-Sep,1,1,320,350,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,23591,F9488,F9489,KL,-5.3,12.8,-513,18,N,N,,16-Sep,18-Sep,1,1,600,751,8,0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
2018,23791,M5955,M5956,KL,-4.9,11.8,-512,18,N,N,,16-Sep,18-Sep,1,1,480,885,8,0.9,1,0,0,0,1,0,0,0,0,0,3,0,6,0,0,0,11,0,
2018,23294,M5015,M5016,KL,-3.1,10.1,-310,2,N,Y,,16-Sep,18-Sep,2,2,618,1070,8,0.9,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,
2018,20857,M0301,M0302,KL,-2,15,-215,1,N,N,,16-Sep,18-Sep,1,1,380,415,8,0.9,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,107,
2018,22890,M3853,M4681,KL,-2,15,-215,1,N,Y,,16-Sep,18-Sep,1,,380,415,8,0.9,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,107,
2018,19764,H3678,H3679,KL,-2,12.2,-212,1,N,Y,,16-Sep,18-Sep,2,3,465,506,8,0.9,0,29,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31,
2018,22891,M4682,M4683,KL,-1.2,14.5,-114,1,N,Y,,16-Sep,18-Sep,1,1,635,525,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,20919,M0386,M0387,KL,-1.3,10.2,-110,1,N,Y,,16-Sep,18-Sep,1,2,620,1000,8,0.9,61,1,0,0,0,0,0,0,8,0,0,0,69,0,0,0,138,1,
2018,22761,M2657,M2658,KL,-7,3.1,-73,1,N,,,17-Sep,18-Sep,1,1,180,360,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,22008,M1908,M1909,KL,-5.4,9.7,-59,1,N,Y,,16-Sep,18-Sep,1,1,820,920,8,0.9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,
2018,21367,M5861,M0679,KL,-5,5,-55,1,N,Y,,16-Sep,18-Sep,1,1,410,670,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,20199,M0985,H4075,KL,-4.9,3.3,-53,1,N,N,,16-Sep,18-Sep,2,4,640,750,8,0.9,1,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,28,0,
2018,23054,F9048,F9049,KL,-2,6.9,-27,1,N,Y,,16-Sep,18-Sep,1,2,650,1022,8,0.9,0,0,0,0,0,0,0,0,18,0,4,0,5,0,0,0,27,0,
2018,22865,M4690,M4691,KL,-1,4,-14,1,N,Y,,16-Sep,18-Sep,1,1,695,766,8,0.9,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,
2018,21247,H4165,H4166,KL,-1,1,-11,1,N,Y,,16-Sep,18-Sep,3,4,565,590,8,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
2018,12613,M2384,H3819,KL,-7.8,9.2,-7.9,1,N,Y,,16-Sep,18-Sep,1,1,660,1100,8,0.9,16,0,20,0,0,0,0,0,5,0,0,0,0,0,0,0,41,0,
2018,22465,M2080,M2081,KL,-7.5,6.2,-7.6,1,N,Y,,16-Sep,18-Sep,1,1,800,710,8,0.9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,
2018,20504,H4185,H4186,KL,-6.5,8,-6.8,1,N,Y,,16-Sep,18-Sep,1,1,440,530,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,19561,H3294,H3295,KL,-5.4,6,-5.6,1,N,Y,,16-Sep,18-Sep,1,1,280,550,8,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
2018,12744,M5960,H0177,KL,-4.1,13.3,-4.13,1,N,,,16-Sep,18-Sep,1,1,616,635,8,0.9,0,0,1,0,4,0,0,0,0,0,0,0,0,7,4,0,9,7,
2018,20916,M0064,M0065,KL,-4.8,10,-4.10,1,N,Y,,16-Sep,18-Sep,1,1,909,792,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,23688,F9423,F9424,KL,-3.3,2,-3.2,18,N,,,16-Sep,18-Sep,1,1,500,565,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,19719,M1808,H3523,KL,-3.8,0,-3,1,Y,N,,16-Sep,18-Sep,1,1,425,560,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,20920,M0388,M0389,KL,-0.3,12,-0.12,1,N,,,16-Sep,19-Sep,1,1,476,750,8,0.9,0,0,5,0,5,0,13,0,0,0,0,0,0,0,0,0,23,0,
2018,19654,H3357,H3358,KL,0,5,5,1,N,Y,,16-Sep,19-Sep,1,3,566,1138,8,0.9,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,20,0,
2018,21342,H4106,H4107,KL,-1.7,8.2,-1.8.,1,N,Y,,16-Sep,18-Sep,3,4,632,700,8,0.9,0,0,0,0,0,0,0,0,0,24,2,1,4,0,0,0,6,25,
2018,20862,M0278,M0279,KL,-0.4,13.6,0.13.,1,N,Y,,16-Sep,19-Sep,1,1,730,881,8,0.9,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,1,19,
2018,21294,M5856,H4138,KL,A.6,14.4,A.14.,18,N,Y,,16-Sep,19-Sep,1,2,425,404,8,0.9,0,0,0,0,0,0,0,0,1,0,28,0,0,14,0,7,29,21,
2018,23023,M4953,M4954,KL,A.0,10.5,A10.,1,N,Y,,16-Sep,19-Sep,1,1,570,665,8,0.9,0,0,0,0,0,0,0,0,1,7,0,0,0,11,0,0,1,18,
2018,21716,M3218,M1127,KL,A.0,3.3,A3.,1,N,Y,,16-Sep,19-Sep,3,4,575,740,8,0.9,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,7,0,
2018,22274,M3580,M3581,KL,A.0,8.2,A8,1,N,N,,16-Sep,19-Sep,1,2,585,715,8,0.9,1,0,0,0,4,0,23,0,0,0,0,0,7,0,0,0,35,0,
2018,19766,H3548,H3549,KL,B.6,10.5,B.10.,1,N,Y,,16-Sep,19-Sep,2,2,560,905,8,0.9,0,0,0,0,65,0,0,0,2,2,0,0,0,0,0,0,67,2,
2018,21046,F5097,M3816,KL,B.5,5.5,B.5.,1,N,Y,,16-Sep,19-Sep,1,1,460,760,8,0.9,5,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,16,0,
2018,20064,H3674,H3675,KL,B.0,4.6,B4.,1,N,Y,,16-Sep,19-Sep,4,4,585,825,8,0.9,1,0,0,0,0,0,0,0,7,0,0,0,45,11,0,0,53,11,
2018,21155,M2761,M0794,KL,C.8,0.6,C.0.,1,N,Y,,17-Sep,18-Sep,2,1,430,1007,8,0.9,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,5,1,
2018,21505,M1356,M1357,KL,C.6,16.9,C.17,1,N,Y,,16-Sep,19-Sep,1,1,630,695,8,0.9,0,17,0,0,0,0,0,0,1,0,8,0,0,0,0,0,9,17,
2018,22575,M2451,M2452,KL,C.5,19,C.19,1,N,,,16-Sep,19-Sep,1,1,650,660,8,0.9,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,3,
2018,23326,M5321,M5322,KL,C.0,12.2,C12,1,Y,Y,,16-Sep,19-Sep,1,1,355,515,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,23326,M5321,M5322,KL,C.0,12.8,C13,1,N,Y,,NA,19-Sep,NA,4,580,1035,8,0.9,0,0,0,0,0,0,0,35,17,23,0,0,0,0,109,0,126,58,
2018,21578,M1351,M1352,KL,C.0,2.7,C2.,1,N,Y,,16-Sep,19-Sep,1,1,469,645,8,0.9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,
2018,19649,H3353,H3354,KL,C.0,8.5,C8.,1,N,Y,,16-Sep,19-Sep,1,1,450,435,8,0.9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,
2018,20062,H3672,H3673,KL,D.5,5.2,D.5.,1,N,Y,,16-Sep,19-Sep,1,3,800,1340,8,0.9,2,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,7,13,
2018,21023,M0695,M0696,KL,D.7,8.4,D.8.,1,N,Y,,16-Sep,19-Sep,1,1,370,550,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,21389,M0997,M2418,KL,E.8,15,D15,1,N,Y,,16-Sep,19-Sep,1,1,445,555,8,0.9,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17,
2018,21355,H4376,H4377,KL,D.3,7,D7,1,N,Y,,16-Sep,19-Sep,1,3,560,695,8,0.9,4,0,0,0,4,20,28,9,0,0,1,0,0,0,0,0,37,29,
2018,20729,M0010,M0011,KL,D.8,10.9,E11,1,N,Y,,16-Sep,19-Sep,2,3,480,635,8,0.9,0,0,3,0,0,0,0,0,0,0,0,0,0,48,31,0,34,48,
2018,22296,M3623,M3624,KL,E.0,13,E13,1,N,Y,,16-Sep,19-Sep,1,1,280,745,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
2018,20778,H4973,H4593,KL,E.0,3.5,E3.,1,N,Y,,16-Sep,20-Sep,1,1,425,535,8,0.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
2018,22640,M4674,M4675,KL,E.2,7,E7,1,N,Y,,16-Sep,19-Sep,2,1,490,495,8,0.9,0,1,0,0,0,1,0,1,0,5,0,1,0,0,0,0,0,9,
2018,19809,M5963,H2564,KL,F.3,20.7,F.20.,1,N,,,16-Sep,20-Sep,1,1,435,350,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,12008,M2419,F7211,KL,F.5,21,F.21,1,N,Y,,16-Sep,20-Sep,1,1,492,604,8,0.9,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,4,0,
2018,21393,H4653,H4654,KL,F.0,1,F1,1,N,Y,,16-Sep,20-Sep,1,1,730,845,8,0.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
2018,22278,M3697,M3698,KL,F.0,16.2,F16,1,N,Y,,16-Sep,20-Sep,1,1,490,327,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,20223,H4422,M3217,KL,F.0,17,F17,1,N,Y,,16-Sep,20-Sep,1,1,488,440,8,0.9,2,0,2,0,0,0,0,0,0,0,0,0,1,17,0,0,5,17,
